idMao	idPartida	jogadorMao	cartaAltaRobo	cartaMediaRobo	cartaBaixaRobo	cartaAltaHumano	cartaMediaHumano	cartaBaixaHumano	primeiraCartaRobo	primeiraCartaHumano	segundaCartaRobo	segundaCartaHumano	terceiraCartaRobo	terceiraCartaHumano	ganhadorPrimeiraRodada	ganhadorSegundaRodada	ganhadorTerceiraRodada	roboCartaVirada	humanoCartaVirada	quemPediuEnvido	quemPediuFaltaEnvido	quemPediuRealEnvido	pontosEnvidoRobo	pontosEnvidoHumano	quemNegouEnvido	quemGanhouEnvido	tentosEnvido	quemFlor	quemContraFlor	quemContraFlorResto	quemNegouFlor	pontosFlorRobo	pontosFlorHumano	quemGanhouFlor	tentosFlor	quemEscondeuPontosEnvido	quemEscondeuPontosFlor	quemTruco	quandoTruco	quemRetruco	quandoRetruco	quemValeQuatro	quandoValeQuatro	quemNegouTruco	quemGanhouTruco	tentosTruco	tentosAnterioresRobo	tentosAnterioresHumano	tentosPosterioresRobo	tentosPosterioresHumano	roboMentiuEnvido	humanoMentiuEnvido	roboMentiuFlor	humanoMentiuFlor	roboMentiuTruco	humanoMentiuTruco	quemBaralho	quandoBaralho	quemContraFlorFalta	quemEnvidoEnvido	quemFlorFlor	quandoCartaVirada	hasDeception	roboMentiuRound1	humanoMentiuRound1	roboMentiuRound2	humanoMentiuRound2	roboMentiuRound3	humanoMentiuRound3	naipeCartaAltaRobo	naipeCartaMediaRobo	naipeCartaBaixaRobo	naipeCartaAltaHumano	naipeCartaMediaHumano	naipeCartaBaixaHumano	naipePrimeiraCartaRobo	naipePrimeiraCartaHumano	naipeSegundaCartaRobo	naipeSegundaCartaHumano	naipeTerceiraCartaRobo	naipeTerceiraCartaHumano	quantidadeChamadasHumano	quantidadeChamadasRobo	qualidadeMaoRobo	qualidadeMaoHumano	primeiraCartaHumanoClustering	segundaCartaHumanoClustering	terceiraCartaHumanoClustering	primeiraCartaRoboClustering	segundaCartaRoboClustering	terceiraCartaRoboClustering	quantidadeChamadasEnvidoRobo	quantidadeChamadasEnvidoHumano	cartaAltaRoboClustering	cartaMediaRoboClustering	cartaBaixaRoboClustering	clusterPrimeiraCartaAgentePe	clusterSegundaCartaAgenteGanhouAprimeira	clusterSegundaCartaAgentePerdeuAprimeira	clusterTerceiraCartaAgenteGanhouAsegunda	clusterGanhadorUltimaRodada	clusterTerceiraCartaAgentePerdeuAsegunda	clusterPrimeiraCartaAgenteMao	ganhadorMao	clusterQuemEnvidoAgenteMao	clusterQuemFlor	id	saldoTruco	saldoEnvido	saldoFlor	clusterQuemEnvidoAgentePe	clusteringindexacao	clusterBaralho	clusteringIndexacaoPontos	casoUtilTruco	casoUtilEnvido	casoUtilContraFlor	quemPediuEnvidoCluster	quemPediuRealEnvidoCluster	quemPediuFaltaEnvidoCluster	quemNegouEnvidoCluster	quemTrucoCluster	quemRetrucoCluster	quemValeQuatroCluster	quemNegouTrucoCluster	utilTruco	utilEnvido	utilFlor	utilCarta	quemPediuFlorCluster	quemPediuContraFlorCluster	quemPediuContraFlorEoRestoCluster	diferencaPontuacao	idOrigem	clusterQuemTrucoPrimeiraMao	clusterQuemTrucoPrimeiraPe	clusterQuemTrucoSegundaGanhouAnterior	clusterQuemTrucoSegundaPerdeuAnterior	clusterQuemTrucoTerceiraGanhouAnterior	clusterQuemTrucoTerceiraPerdeuAnterior	bluff1Success	bluff1Failure	bluff2Success	bluff2Failure	bluff3Success	bluff3Failure	bluff4Success	bluff4Failure	bluff5Success	bluff5Failure	bluff6Success	bluff6Failure	bluff1Opponent	bluff2Opponent	bluff3Opponent	bluff4Opponent	bluff5Opponent	bluff6Opponent	bluff1ShowDown	bluff2ShowDown	bluff3ShowDown	bluff4ShowDown	bluff5ShowDown	bluff6ShowDown
1469	0f2c8727-41df-4143-9dae-d0a7fba682a9	1	16	12	1	42	8	7	12	7	16	42	-15	8	1	2	2	0	NULL	1	0	2	4	7	0	1	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	2	3	20	23	20	26	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	COPAS	OURO	BASTOS	ESPADAS	COPAS	BASTOS	OURO	BASTOS	COPAS	ESPADAS	BASTOS	COPAS	0	0	0	0	7	41	7	16	46	-15	NULL	NULL	20	12	3	0	2	0	0	0	2	3	1	0	NULL	1469	-3	0	NULL	0	2	0	1	0	0	0	1	3	2	2	2	2	2	2	1	0	1	1	0	0	0	0	NULL	1	0	1	0	0	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1470	34e4f90c-7701-4c51-8dd7-828e2e3c29e3	2	24	16	8	24	16	6	8	24	16	-1	-15	16	2	1	1	0	2	2	0	0	3	3	0	1	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	3	0	0	0	0	0	1	2	0	0	2	0	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ESPADAS	BASTOS	OURO	BASTOS	COPAS	OURO	OURO	BASTOS	BASTOS	NULL	ESPADAS	COPAS	0	0	0	0	20	-1	20	4	16	-15	NULL	NULL	20	20	7	0	0	0	0	0	0	0	1	0	NULL	1470	2	0	NULL	0	0	3	1	0	0	0	3	2	2	2	1	2	2	2	0	0	1	0	0	0	0	0	NULL	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1471	ae171fb1-d6c9-488e-a50b-4cdd0c5bb9ac	2	16	3	3	6	4	2	16	6	3	4	-15	2	1	2	1	0	NULL	0	0	0	28	25	0	1	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	2	1	2	0	0	0	1	2	3	0	7	0	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	NULL	NULL	23	NULL	NULL	NULL	ESPADAS	ESPADAS	COPAS	ESPADAS	BASTOS	ESPADAS	ESPADAS	ESPADAS	COPAS	BASTOS	ESPADAS	ESPADAS	0	0	0	0	7	3	3	46	4	-15	NULL	NULL	20	3	3	2	2	0	0	0	4	0	1	0	NULL	1471	2	2	NULL	0	2	3	2	0	0	0	2	2	2	2	3	1	2	2	0	0	1	1	0	0	0	0	NULL	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1472	ae171fb1-d6c9-488e-a50b-4cdd0c5bb9ac	1	24	12	2	24	8	3	12	24	2	3	-15	-50	2	2	2	0	NULL	0	0	1	26	6	2	1	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	0	0	0	0	0	2	2	7	0	10	2	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	BASTOS	COPAS	COPAS	ESPADAS	COPAS	BASTOS	COPAS	ESPADAS	COPAS	BASTOS	NULL	NULL	0	0	0	0	20	3	-15	16	4	-15	NULL	NULL	20	12	3	0	0	0	0	0	0	0	2	0	NULL	1472	-2	3	NULL	0	2	0	2	0	0	0	2	1	2	3	1	2	2	2	1	0	1	0	0	0	0	0	NULL	2	0	0	3	0	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1473	dcd2c5e2-8897-4415-87ee-73a97a303256	1	42	16	2	16	3	2	42	2	16	16	-15	-15	1	0	0	0	NULL	1	0	0	7	31	2	1	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	2	0	0	0	0	0	1	3	0	0	3	0	5	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	NULL	15	NULL	NULL	NULL	NULL	ESPADAS	BASTOS	COPAS	COPAS	BASTOS	BASTOS	ESPADAS	BASTOS	BASTOS	COPAS	NULL	NULL	0	0	0	0	3	20	-15	46	16	-15	NULL	NULL	41	20	3	0	0	0	0	0	0	0	1	0	NULL	1473	3	0	NULL	0	0	0	1	0	0	0	1	2	2	3	3	2	2	2	0	0	1	0	0	0	0	0	NULL	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1474	5738568a-bf6d-461f-8172-fbfcc6fbd16e	2	24	7	7	40	8	3	7	40	24	8	-15	3	2	1	1	0	NULL	2	0	0	3	27	0	1	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	2	0	0	0	0	0	1	4	0	0	4	0	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	14	NULL	NULL	NULL	NULL	NULL	ESPADAS	BASTOS	OURO	OURO	OURO	BASTOS	OURO	OURO	ESPADAS	OURO	BASTOS	BASTOS	0	0	0	0	41	7	3	4	46	-15	NULL	NULL	20	7	7	0	0	0	0	0	0	0	1	0	NULL	1474	4	0	NULL	0	1	3	1	0	0	0	3	2	2	2	3	2	2	2	1	0	1	0	0	0	0	0	NULL	0	4	0	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1475	5738568a-bf6d-461f-8172-fbfcc6fbd16e	1	16	3	3	42	12	8	3	8	3	42	-15	-50	2	2	2	0	NULL	0	0	0	6	27	0	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	2	1	3	0	0	0	2	2	4	0	5	2	1	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	15	NULL	NULL	NULL	NULL	NULL	BASTOS	ESPADAS	OURO	ESPADAS	OURO	ESPADAS	ESPADAS	ESPADAS	OURO	ESPADAS	NULL	NULL	0	0	0	0	7	41	-15	4	4	-15	NULL	NULL	20	3	3	0	0	0	0	0	0	0	2	4	NULL	1475	-2	1	NULL	0	0	0	1	0	0	0	2	2	2	2	3	1	2	2	0	1	1	0	0	0	0	0	NULL	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1476	5738568a-bf6d-461f-8172-fbfcc6fbd16e	2	24	24	16	52	50	7	16	50	24	52	-15	-50	2	2	2	0	NULL	0	0	0	3	1	0	1	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	2	3	5	2	5	5	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	NULL	13	NULL	NULL	NULL	NULL	OURO	BASTOS	COPAS	ESPADAS	BASTOS	COPAS	COPAS	BASTOS	OURO	ESPADAS	NULL	NULL	0	0	0	0	51	51	-15	4	16	-15	NULL	NULL	20	20	20	4	0	2	0	0	4	0	2	0	NULL	1476	-3	0	NULL	5	1	3	1	0	0	0	2	2	2	2	2	2	2	2	0	1	1	1	0	0	0	0	NULL	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1477	5738568a-bf6d-461f-8172-fbfcc6fbd16e	1	16	7	2	16	2	1	2	1	7	16	-15	2	1	2	2	0	NULL	0	0	0	27	27	0	1	0	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	0	0	0	0	0	1	4	5	24	7	0	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	NULL	14	23	NULL	31	31	BASTOS	BASTOS	BASTOS	COPAS	COPAS	BASTOS	BASTOS	BASTOS	BASTOS	COPAS	BASTOS	COPAS	0	0	0	0	3	20	3	4	16	-15	NULL	NULL	20	7	3	0	2	0	0	0	4	3	1	0	NULL	1477	4	0	NULL	0	2	0	2	0	0	0	2	2	2	2	1	2	2	2	1	0	1	1	1	0	0	0	NULL	1	0	1	0	0	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1478	f2833839-816e-4449-b06d-55944fc6f00e	2	24	6	2	50	4	4	-46	50	-46	-15	-46	-15	1	1	1	0	NULL	2	0	0	28	28	0	1	0	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	0	0	0	0	0	1	1	7	0	11	0	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	15	NULL	NULL	NULL	NULL	NULL	ESPADAS	ESPADAS	ESPADAS	BASTOS	COPAS	BASTOS	NULL	BASTOS	NULL	NULL	NULL	NULL	0	0	0	0	51	-46	-46	-46	-46	-46	NULL	NULL	20	7	3	6	3	0	2	0	0	0	1	0	NULL	1478	1	0	NULL	0	2	3	2	0	0	0	3	2	2	2	1	2	2	2	1	0	1	1	1	0	0	0	NULL	0	5	1	0	6	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1479	f2833839-816e-4449-b06d-55944fc6f00e	1	42	8	4	52	8	2	8	8	42	52	-15	-50	0	2	2	0	NULL	0	0	1	27	5	0	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	1	0	0	0	0	0	2	3	11	0	12	3	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ESPADAS	ESPADAS	COPAS	ESPADAS	BASTOS	OURO	ESPADAS	BASTOS	ESPADAS	ESPADAS	NULL	NULL	0	0	0	0	7	51	-15	16	46	-15	NULL	NULL	41	7	3	0	2	0	0	0	4	2	1	0	NULL	1479	-3	1	NULL	0	2	0	2	0	0	0	2	1	2	2	1	2	2	2	0	0	1	1	0	0	0	0	NULL	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1480	f2833839-816e-4449-b06d-55944fc6f00e	2	42	8	2	24	8	2	8	8	42	24	-15	-15	0	2	0	0	NULL	0	0	0	7	5	0	1	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	1	2	1	0	0	0	1	4	12	3	16	3	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	NULL	NULL	NULL	23	NULL	NULL	ESPADAS	BASTOS	OURO	OURO	ESPADAS	COPAS	BASTOS	ESPADAS	ESPADAS	OURO	NULL	NULL	0	0	0	0	7	20	-15	16	46	-15	NULL	NULL	41	7	3	7	0	4	0	0	4	0	1	0	NULL	1480	4	0	NULL	5	2	3	1	0	0	0	2	2	2	2	1	3	2	2	1	1	1	1	0	0	0	0	NULL	0	3	0	3	0	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1481	f2833839-816e-4449-b06d-55944fc6f00e	1	8	7	1	7	6	3	1	3	8	7	-46	-15	2	1	1	0	NULL	0	0	0	24	20	0	1	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	1	1	1	2	2	0	1	2	16	3	20	3	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	NULL	14	NULL	23	31	NULL	COPAS	OURO	COPAS	COPAS	COPAS	BASTOS	COPAS	BASTOS	COPAS	COPAS	NULL	NULL	0	0	0	0	3	7	-46	4	46	-46	NULL	NULL	7	7	3	0	0	4	2	0	0	3	1	0	NULL	1481	2	2	NULL	0	2	0	2	0	0	0	2	2	2	2	3	1	3	2	0	0	1	1	0	0	0	0	NULL	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1482	f2833839-816e-4449-b06d-55944fc6f00e	2	12	6	4	8	7	3	-46	8	-46	-15	-46	-15	1	1	1	0	NULL	1	0	0	7	26	2	1	0	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	1	0	0	0	0	0	1	1	20	3	21	6	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	15	NULL	NULL	NULL	NULL	NULL	COPAS	ESPADAS	BASTOS	OURO	OURO	OURO	NULL	OURO	NULL	NULL	NULL	NULL	0	0	0	0	7	-46	-46	-46	-46	-46	NULL	NULL	12	7	3	6	3	0	2	0	0	0	1	0	NULL	1482	1	0	NULL	0	2	3	1	0	0	0	1	2	2	3	1	2	2	2	1	0	1	1	3	0	0	0	NULL	0	5	1	0	6	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1483	f2833839-816e-4449-b06d-55944fc6f00e	1	40	24	3	50	12	6	24	50	40	12	-15	6	2	1	2	0	NULL	0	0	0	7	1	0	1	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	1	1	1	0	0	0	2	4	21	6	21	10	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	13	NULL	NULL	NULL	NULL	NULL	OURO	COPAS	ESPADAS	BASTOS	COPAS	OURO	COPAS	BASTOS	OURO	COPAS	ESPADAS	OURO	0	0	0	0	51	12	7	16	46	-15	NULL	NULL	41	20	3	0	0	0	0	0	0	0	1	4	NULL	1483	-4	0	NULL	0	0	0	1	0	0	0	2	2	2	2	3	1	2	2	0	1	1	0	0	0	0	0	NULL	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1484	f2833839-816e-4449-b06d-55944fc6f00e	2	24	6	3	7	2	2	-46	7	-46	-15	-46	-15	1	1	1	0	NULL	0	1	0	26	5	0	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	1	1	21	10	23	10	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	15	14	NULL	NULL	NULL	NULL	BASTOS	OURO	OURO	OURO	COPAS	ESPADAS	NULL	OURO	NULL	NULL	NULL	NULL	0	0	0	0	7	-46	-46	-46	-46	-46	NULL	NULL	20	7	3	6	3	0	2	0	0	0	1	0	NULL	1484	1	1	NULL	0	2	3	2	0	0	0	2	2	1	2	2	2	2	2	1	0	1	1	0	0	0	0	NULL	0	5	1	0	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1485	f2833839-816e-4449-b06d-55944fc6f00e	1	16	8	6	50	16	2	16	16	8	50	-15	-50	0	2	2	0	NULL	0	0	0	2	26	0	1	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	2	3	1	3	0	2	2	23	10	23	12	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	14	13	NULL	NULL	NULL	NULL	OURO	ESPADAS	BASTOS	BASTOS	COPAS	BASTOS	OURO	COPAS	ESPADAS	BASTOS	NULL	NULL	0	0	0	0	20	51	-15	46	16	-15	NULL	NULL	20	7	7	0	2	0	0	0	4	4	1	4	NULL	1485	-2	0	NULL	0	1	0	1	0	0	0	2	2	2	2	1	3	1	2	0	1	1	1	0	0	0	0	NULL	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1486	f2833839-816e-4449-b06d-55944fc6f00e	2	50	6	4	16	8	8	-46	16	-46	-15	-46	-15	1	1	1	0	NULL	2	0	0	21	2	0	1	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	1	0	0	0	0	2	1	1	23	12	26	12	3	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	NULL	14	NULL	NULL	NULL	NULL	BASTOS	BASTOS	COPAS	OURO	ESPADAS	COPAS	NULL	OURO	NULL	NULL	NULL	NULL	0	0	0	0	20	-46	-46	-46	-46	-46	NULL	NULL	51	7	3	7	3	0	2	0	0	0	1	0	NULL	1486	1	2	NULL	3	2	3	2	0	0	0	3	2	2	2	1	2	2	3	1	1	1	1	0	0	0	0	NULL	0	3	3	0	4	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1487	b9dde614-1117-49a9-a56a-a90dbe1b7e42	2	24	12	1	7	7	4	12	7	-46	-15	-46	-15	1	1	1	0	NULL	0	0	1	27	27	2	2	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	2	2	2	0	0	0	1	1	0	0	1	3	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	BASTOS	COPAS	BASTOS	OURO	COPAS	COPAS	COPAS	COPAS	NULL	NULL	NULL	NULL	0	0	0	0	7	-46	-46	16	-46	-46	NULL	NULL	20	12	3	6	3	0	2	0	0	0	1	0	NULL	1487	1	-3	NULL	0	2	3	2	0	0	0	2	1	2	3	1	3	2	2	1	0	1	1	0	0	0	0	NULL	0	3	3	0	2	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1488	b9dde614-1117-49a9-a56a-a90dbe1b7e42	1	12	8	1	40	3	2	12	-50	NULL	-50	-15	-50	2	2	2	0	NULL	0	0	0	24	32	0	2	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	1	2	2	1	2	0	2	1	1	3	1	6	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	14	NULL	NULL	NULL	NULL	NULL	COPAS	OURO	OURO	OURO	ESPADAS	OURO	COPAS	NULL	NULL	NULL	NULL	NULL	0	0	0	0	-46	-46	-15	46	-15	-15	NULL	NULL	12	7	3	0	0	1	0	0	4	4	2	0	NULL	1488	-1	-2	NULL	0	2	0	2	0	0	0	2	2	2	2	1	3	1	2	0	0	1	1	0	0	0	0	NULL	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1489	b9dde614-1117-49a9-a56a-a90dbe1b7e42	2	40	16	16	8	6	2	16	8	-46	-15	-46	-15	1	1	1	0	NULL	1	0	0	29	5	0	1	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2	2	1	3	0	0	2	1	1	1	6	2	6	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	13	14	NULL	NULL	NULL	NULL	OURO	ESPADAS	OURO	BASTOS	ESPADAS	OURO	ESPADAS	BASTOS	NULL	NULL	NULL	NULL	0	0	0	0	7	-46	-46	4	-46	-46	NULL	NULL	41	20	20	0	0	0	0	0	0	0	1	0	NULL	1489	1	0	NULL	2	0	3	2	0	0	0	1	2	2	2	3	1	2	3	0	1	1	0	0	0	0	0	NULL	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1490	b9dde614-1117-49a9-a56a-a90dbe1b7e42	1	7	3	1	42	40	3	-10	-50	-10	-50	-15	-50	2	2	2	0	NULL	0	0	0	30	33	0	2	22	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	1	0	0	0	0	2	2	1	2	6	2	29	NULL	NULL	NULL	NULL	NULL	NULL	1	1	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OURO	BASTOS	BASTOS	ESPADAS	OURO	ESPADAS	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	-46	-46	-15	-10	-10	-15	NULL	NULL	7	3	3	0	0	1	0	0	4	3	2	0	NULL	1490	-1	-22	NULL	0	2	0	2	0	0	0	2	2	2	2	1	2	2	3	0	0	1	1	0	0	0	0	NULL	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1491	b9dde614-1117-49a9-a56a-a90dbe1b7e42	1	2	1	1	4	4	2	2	-50	NULL	-50	-15	-50	2	2	2	0	NULL	0	0	0	5	32	0	1	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	1	2	1	1	1	0	2	1	2	29	0	1	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	1	14	15	NULL	NULL	NULL	NULL	OURO	COPAS	ESPADAS	COPAS	BASTOS	COPAS	OURO	NULL	NULL	NULL	NULL	NULL	0	0	0	0	-46	-46	-15	46	-15	-15	NULL	NULL	3	3	3	0	0	1	0	0	4	4	2	4	NULL	1491	-1	0	NULL	0	2	0	1	0	0	0	2	2	2	2	1	3	1	2	0	1	1	1	0	0	0	0	NULL	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1492	fba65f48-8c65-4b29-b1f7-00d6b92a26ac	2	2	2	1	16	12	3	-15	-50	-15	-50	-15	-50	2	2	2	0	NULL	0	0	1	29	27	2	1	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	1	0	0	0	0	2	2	1	0	1	2	2	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	BASTOS	OURO	BASTOS	COPAS	OURO	OURO	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	-46	-46	-15	-15	-15	-15	NULL	NULL	3	3	3	3	0	1	0	0	4	0	2	0	NULL	1492	-1	2	NULL	0	2	3	2	0	0	0	2	1	2	3	1	2	2	3	0	0	1	1	0	0	0	0	NULL	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
